,평점,일시,감상평
25368,9,2019.08.08 13:20,"실사화는 성공했지만 스토리 보드가 뭔가 부족하고 허접한 것을 떨쳐낼 수 없다.평민이 공주와 결국 결혼에 골인하는 줄거리인데 왕자와 거지,타이타닉의 모티브를 떠올리게 한다.음악과 안무 모두 좋지만 스토리 보드가 뭔가 부족함을 마지막까지 지울 수 없다. "
25369,8,2019.08.07 20:48,볼만하지안나..볼만합니다
25370,8,2019.08.06 13:06,재밌는데 너무 정신없음
25371,10,2019.08.05 18:05,역시 믿고보는 윌스미스
25372,10,2019.08.04 14:29,천만이라 뒤늦게봤는데 잼나네요중고딩수준..끝엔 뭔가 허망함?
25373,8,2019.08.02 14:18,"봤는데 나오미스콧 후반부에 노래할때 소름이 확&#39;-&#39;!!! 하지만 내용은 생각보다  몰입이 잘 안됐음.,.  난 미녀와 야수께 더 몰입이 잘 됐던거 같음.  근데 볼꺼면 확실히 사운드 빵빵한 극장에서 보는걸 추천! 그래도 돈아깝진 않았음. "
25374,8,2019.08.02 11:36,엄마랑 보고 왓는데 ost는 좋아요 근데 지니가 등장하는 초반부가 너무 길고 늘어져서 지루했어요 7점 주려다가 엄마가 재밌다길래 8점 저는 좀 유치했어용 ㅠㅠ
25375,7,2019.08.01 20:59,뭐 그냥저냥... 애니를 안봐서 그런지 정신이 없었던것 같음
25376,8,2019.08.01 16:43,"자파는 실망스러웠고 알라딘은 쏘쏘, 윌스미스는 윌스미스했고 쟈스민은 영화를 캐리했다. 지금까지 디즈니 실사판 중 가장 재밌게 봄."
25377,5,2019.08.01 14:30,윌스미스가 고생했네...
25378,10,2019.07.31 18:13,제목을 지니로 바꿔야 ㅎㅎ 실사판 영화 짱잼
25379,8,2019.07.30 11:52,딱 고만큼..흡족하게 만든영화. 관객은 그것으로 만족한다 다음씨리즈를 위해서...
25380,6,2019.07.30 09:42,음하하느캽갹?ㅎ노래좋네요소오
25381,6,2019.07.30 03:26,"신좌파(인 척 하는)디즈니, 우웩."
25382,10,2019.07.27 16:35,인생영화알라딘자스민지니사랑해
25383,10,2019.07.27 16:26,우리말 더빙으로 봤는데 자막으로 다시한번 보고싶은 영화~ 짱이였습니다
25384,10,2019.07.26 09:09,주관적인 평가지만 최고였음
25385,5,2019.07.25 18:23,자스민 버전 알라딘 윌스미스 때문에 봤다
25386,10,2019.07.25 16:55,영화 이름 지니로 바꿔야함 윌스미스 최고
25387,8,2019.07.25 16:19,알라딘이랑 악역 캐스팅이 좀 많이 아쉬움. 공주만 많이 부각됨.
25388,8,2019.07.25 07:41,윌스미스한테 매출의 70프로는 줘라
25389,7,2019.07.24 13:59,생각보다 지루하다. 다 아는 줄거리에..천만관객은 그만큼 볼 영화가 없어서다
25390,6,2019.07.24 09:54,그냥그랬어요 지루했어요 전
25391,10,2019.07.23 15:59,윌스미스가 없으면 재미없었을거에요! 노래도 진짜좋고 재밌게봤어요 두번봤어요 ㅎㅎ
25392,8,2019.07.23 00:12,좀 지루한것두 있었는데  볼만했어요..
25393,6,2019.07.22 22:00,아이와같이 볼만해요 노래가 좀더 있었으면하는점만 아쉬워요
25394,6,2019.07.22 17:26,시간 내내 잼 있게 봄 스토리는빈약  감동도 그닦
25395,10,2019.07.22 13:00,유년기 기억이 새록새록..ㅠㅠa whole new world 주제곡 나올 때 가슴이 뭉클..ㅠㅠ
25396,6,2019.07.22 11:49,감독이 마돈나 전남편이다.요즘 영화를 보면 여자와 아이들이 좋아 할만한 영화만 히트친다.알라딘은 그냥 만화영화에서만 봐도 충분할듯..
25397,10,2019.07.22 10:55,유쾌한영화 ~~손주랑보다가 15분남기고 나와서 끝장며는못봄 ㅠㅠ
25398,10,2019.07.22 10:52,진짜 인생영화 하나 찾았음
25399,10,2019.07.22 10:41,최고입니다넘 재미나고 신났어요한번더보고싶은 영화입니다
25400,10,2019.07.22 10:24,윌스미스가 알라딘 완전 살린듯ㅎ아이땜에 더빙판봐서 아쉬웠지만 노래는 여전히 감동적이였음ㅎ쟈스민이 진짜 예쁘고 춤도 인상적
25401,10,2019.07.22 09:39,씬나요~!!! 보고 기분 좋아지는 영화
25402,10,2019.07.21 20:29,우리애는 눈물까지 흘렸어요.
25403,10,2019.07.21 20:05,영화보는 내내 온 몸에 소름이 돋았다..
25404,10,2019.07.21 20:04,중간중간 음악 나오는데 전율이 돋았음 ㄷㄷㄷ
25405,10,2019.07.21 19:15,최고입니다 극장가서 두번 봤네요
25406,10,2019.07.21 19:09,너무 재밌어요 강추합니다
25407,10,2019.07.21 19:09,정말 재밌게 봤습니다. 윌 스미스 너무 웃겼어요!!!
25408,10,2019.07.21 19:06,OST 가 계속 귀에 맴돌아용 ! 너무 재밌으면서도 감동적이죠 ㅜㅜ 웃었다가 울었다가 놀랐다가
25409,10,2019.07.21 12:52,공백을 제외한 10자 채우기
25410,8,2019.07.20 18:12,원작이 워낙 넘사벽이라 뛰어넘지는 않았지만 재미있었음
25411,10,2019.07.18 19:07,오~ 대박 대박 대박 대박
25412,8,2019.07.17 21:13,"개봉하자 마자 아이와 함께 가서 봤는데, 역시나 실사는 옛적 봤던 애니메이션의 감동을 넘어설 순 없었다."
25413,10,2019.07.16 18:38,자스민 공주 내꺼 ㅎㅎㅎ
25414,10,2019.07.16 17:54,우리 자스민 술탄님의 위대함을 알 수 있는 영화
25415,7,2019.07.15 23:29,이 영화는 지니 등장 이전과 이후로 나뉜다. 진심으로 제목을 '지니'로 지어야 하지 않았을까 생각이 든다.
25416,7,2019.07.14 21:30,"가이리치 특유의 화려함과 A Whole New World의 실사 감동, 그리고 윌스미스 지니의 재미를 받쳐주지 못한 아쉬운 스토리"
25417,10,2019.07.14 14:50,최고입니다!!!!~~~^^
25418,10,2019.07.14 08:27,아이와 함께 봤는데 너무 재밌었어요
25419,7,2019.07.13 23:32,솔직히 화려하긴 엄청 화려한데 내용은 걍ㅋㅋ 알라딘 애니버젼도 그렇게 재밋게 안봐서 그런가봄ㅋㅋㅋ
25420,8,2019.07.13 21:42,워낙에 기대하고봐서인지 스파이더맨보다 별로엿음..
25421,10,2019.07.12 15:46,원숭이랑 앵무새가 다했네 ㅎㅎㅎ둘이서 램프사수하느라수고 ㅎ
25422,10,2019.07.11 22:27,뽠따스틱! 합니당~~~
25423,10,2019.07.10 18:48,내용은 다 알고있는 내용인데 노래소리가 좋아서 별5개♡♡
25424,10,2019.07.10 17:00,아이들이 너무좋아했어요 저도 오랜만에 알라딘을 보니 재미있더라고요 예전 만화가 생각나는 영화였습니다
25425,10,2019.07.10 16:54,진짜 너무 재밌어..ㅠㅠ 미나 마수드 나오미 스콧 진짜 멋지고 이뻐요!!
25426,10,2019.07.10 16:02,윌스미스 너무 잘어울림
25427,10,2019.07.10 13:17,주말 딸이랑 보구왔는데 볼만했다.
25428,10,2019.07.09 11:00,완전!!!짱짱 잼났어요 ㅋㅋㅋ악당은 앵무새더군요
25429,7,2019.07.07 13:32,그닥 잘만든 영화는 아님 원작에 비하면
25430,10,2019.07.07 11:08,나오미 보러 갔는데윌스미스만 보였어 이야~ 조연이 주연둘을 잡는다는 게 대단하다.
25431,6,2019.07.05 10:39,개인적으로는 자스민 레아살롱가 가 더 좋음~
25432,10,2019.07.04 19:25,"영호보기전에 누가 알라딘이 40대 같다고 했을때뭔가 했는데 첫장면에서 얼아차림 ㅋㅋ 그래도 재밌었고, 쟈스민이 그 장군한테 정신차리라고 노래불러제낄때 눈물 남 ㅜ.ㅜ 나만 그래?"
25433,10,2019.07.04 16:14,아 너무최고였어요 ㅠㅠㅠㅠ 연기도좋고 캐릭터도찰떡이고  크고다시보니까  잊고지냈던것들도 생각나고  넘좋아요 최고최고
25434,10,2019.07.04 16:12,다시봐도 재밌는 영화! 영화관에서 처음으로 2번 본 영화인데 또 보러가고싶네요^^
25435,10,2019.07.04 16:02,원작 애니메이션의 명성을 뛰어넘는 실사영화!아이들 때문에 우리말더빙을 보았는데 예전에 비해 더빙 퀄리티도 상당히 진화했네요. 그래도 한글 자막을 추천합니다.
25436,10,2019.07.04 15:54,스피치리스 노래  넘나 좋음
25437,10,2019.07.04 15:51,진짜 너무재밋엇어요 또보고싶당
25438,10,2019.07.04 15:48,지니와 공주가 캐리한 영화 / 노래부를때 진한감동이 잊혀지질않네요.
25439,10,2019.07.04 15:45,와‥진짜 너무재밌다‥기대안하고본게 미안할정도
25440,10,2019.07.04 13:58,안 본 사람은 있어도 한 번 본 사람은 없을 듯!!! 보고 또 봐도 새로운 감동!!!
25441,10,2019.07.04 13:48,OST가 머리에 계속 맴도네요. 애니메이션을 실사로 만들면 어색할 거라는 선입견이 단번에 깨졌습니다. 보고 나면 즐겁고 행복해지는 영화에요.
25442,10,2019.07.04 13:48,너무 재밌었어요 아이부터 어른까지 누구나 즐길 수 있는 영화!
25443,10,2019.07.04 13:24,"그저 사랑스러운 영화 ,,"
25444,10,2019.07.04 13:15,3번 봤습니다 근데도 또 보고싶어여
25445,10,2019.07.04 13:00,행복한 몰입으로 아주 멋진 뮤지컬 보고 나온 느낌영화~♡♡
25446,10,2019.07.04 12:50,별점 10점가지고는 평가를 못함...내 인생 영화ㅠㅠ디즈니 실사판은 모두 봤지만 10점 가지고 이 영화를 평가하기에는 부족함ㅠㅠ정말 100점 줘야해ㅠ
25447,10,2019.07.04 12:28,4DX 2D로 봤는데 옛날 생각 나고 정말 좋았음 연기도 좋고 노래도 좋고.. 또 보러갈거에요!
25448,10,2019.07.04 12:21,"윌 스미스의 연기와 나오미 스콧의 노래, 메나 마수드의 댄스 다 좋았습니다."
25449,10,2019.07.04 12:00,윌스미스 사랑해요 ㅎㅎ
25450,10,2019.07.04 11:50,정말 재믿게 봣어여 또 보고 싶다
25451,10,2019.07.04 11:39,그냥 10점입니다. 예상밖의 재미
25452,10,2019.07.04 11:27,"디즈니 실사영화 중에 단연 최고!!! 어린이들은 꼭 보고, 어른들고 꼭 봐야 하는 영화~"
25453,10,2019.07.04 11:24,자스민도 지니도 알라딘도 다 너무 좋았다. 지니 소개장면은 너무 신나서 같이 춤추고 싶었음ㅋㅋㅋ
25454,10,2019.07.04 11:07,지니가 너무 좋고 자스민은 왜 마음대로 빵나눠줌?
25455,10,2019.07.04 10:52,뮤지컬 형식이라 새롭지만 원작의 노래를 여주 노래빼곤 다 같이해서 옛날 향수도 나네요~ 개인적으로 재미있게 봤어요
25456,10,2019.07.04 09:59,가이 리치 영화였네????
25457,10,2019.07.04 00:47,마음을 정화시키는 마법의 영화
25458,10,2019.07.04 00:28,기대 초월진짜 재밌게봤어요 ㅋㅋ원작과는 또 다른 재미
25459,10,2019.07.03 23:19,노래가 정말 좋았습니다
25460,10,2019.07.03 21:22,저는 정말 존윅을 좋아하는데 이런 만화같은 실사 안좋아하는데 보고 울었음 어휼뉴월드ㅠㅠㅠ
25461,10,2019.07.03 20:49,윌 스미스 핵 재밌고 보는 내내 설레기도 웃기기도 했습니다~!
25462,10,2019.07.03 20:19,핵헥헥헷 웰시코기 마냥 재밌네요
25463,10,2019.07.03 19:55,처음엔 유치할까봐 많이 걱정되었는데 한편의 뮤지컬을 영화로 본 것 같은 느낌이다. 특히 자스민 공주의 노래는 감동 그 자체였음
25464,10,2019.07.03 19:44,윌 스미스의 연기력이 미쳤어요 영화도 여운이 많이 남았습니다
25465,10,2019.07.03 19:35,너무 재밌스빈다공백공백공바ㅐㄱ
25466,10,2019.07.03 19:32,최고였읍니다 오에스티 듣고있읍니다
25467,8,2019.07.02 23:14,우화의 재생산으로서는 2019년의 웰메이드 하한선.
25468,10,2019.07.02 10:54,하루종일 어홀뉴월~ 이러면서 양탄자타고 있는 기분이었음
25469,7,2019.07.01 08:38,화려했는데 지니때문에 너무 어지러웠다.
25470,10,2019.07.01 01:01,영화이름을 지니로 바꿔야할 듯
25471,10,2019.07.01 00:48,술탄이 좀 더 뚱뚱하고 귀여웠으면 완벽했을텐데 아쉽!
25472,10,2019.06.30 21:09,아주 좋았어요. 하지만 유아들이 보기엔 좀 무서운 장면들이 있네요.
25473,10,2019.06.30 12:56,원작이랑 실사랑 알라딘 목소리 비슷해서 좋았습니다 :)
25474,10,2019.06.30 12:51,알라딘 안보려했는데 안봤으면 후회할뻔..
25475,10,2019.06.30 12:49,스피치리스~~~디즈니 실사판도 볼만 하군요!
25476,10,2019.06.30 12:28,정말 재미있게 시간가는줄모르고 봤네요
25477,10,2019.06.30 12:27,재미있었습니다~!!
25478,10,2019.06.30 12:26,지니 최고 너무너무 즐거운 시간이였음
25479,10,2019.06.30 12:26,재미있습니다. 진정한 가족 판타지~
25480,10,2019.06.30 12:17,재밌네요 연기도 좋고ㅠ 노래도 좋고
25481,10,2019.06.30 11:50,나도 본 영화임 재밌어요ㅎㅎ
25482,10,2019.06.30 11:47,알라딘이라 쓰고 지니라 읽는다
25483,10,2019.06.30 11:35,"정말 잘 만든 영화, 연령불문"
25484,10,2019.06.30 11:35,간만에 본 멋지고 아름다운 영화
25485,10,2019.06.30 11:29,너무 꿈같은 영화였어요ㅠㅠ 30대에게도 감동을 주는 영화..아부는 너무 귀엽고 나오미스콧 너무이쁘고 윌스미스도 너무 찰떡이구 최고!! 라이온킹도 기대중이예요
25486,7,2019.06.29 10:44,너무 씨끄럽다....정신없고 ㅋㅋCG는 볼만함..남주 연기 너무 어색..
25487,9,2019.06.29 00:27,노래는 좀 부족한듯. 색감도 눈 돌아갈 정도는 아니고.
25488,5,2019.06.28 14:16,기자/평론가 평점을 참고하세요. 일반평은 다 알바임.
25489,10,2019.06.27 20:52,5살아기랑 같이봤어요 미리 ost  듣고갔던지라 흥미있어 하더라구요♡
25490,10,2019.06.27 12:09,기대 1도 안하고 4DX로 봤는데 너무재밋었다
25491,7,2019.06.27 10:40,그냥 그렇다.. 하도 재밌다고해서 봤는데 뻔한 스토리고..그래도 영상미는 넘치고 노래는 좋았음.  개인적으로 기생충이 더 재밌게봤다.
25492,8,2019.06.27 04:25,음 너무 기대해서 그런가 그냥그랬어요
25493,10,2019.06.27 00:36,윌 스미스만 기억났다 그래도 개꿀잼 두번봄
25494,10,2019.06.26 22:41,제목을 쟈스민이라고 해도 될만큼 감동
25495,8,2019.06.24 13:52,"음악, 그리고 윌스미스가 다한 영화. 나머지 배우들은 다 별로"
25496,10,2019.06.24 10:10,한국어 더빙판.. 꼭 보세요. 후회 안합니다. 원작 노래는 나중에 인터넷으로 들으셔도 됩니다.  그정도 차이가 나요.
25497,10,2019.06.24 03:14,황홀하고 황홀하고  황홀했다
25498,10,2019.06.23 19:37,훌륭합니다. 2편 기대되네요.
25499,10,2019.06.23 18:18,기대이상 잼있고 감동적이고 할리우드 메이드 인도 영화본듯
25500,10,2019.06.23 18:17,어릴때는 몰랐던 알라딘의 감동기립박수 칠뻔
25501,10,2019.06.23 16:46,진짜 최고의 명작이다 어른이 내가 봐도 눈을 뗄수가 없을정도로 재밌고 감동이도 아이들은 더더욱그렇고 ㅋ
25502,10,2019.06.22 16:37,완벽한 캐스팅과 Ost 등 부족함 없이 오감만족 시켜준 영화! 특히 지니는 윌스미스와 찰떡이였다!
25503,10,2019.06.22 16:11,음악이 너무 좋아서 두번이나 봤네요. 고민 중이시라면 꼭 보세요!
25504,10,2019.06.22 14:34,윌스미스 오빠~ 살짝 못 믿었던 거  미안해요!!!
25505,10,2019.06.22 14:08,미녀와 야수처럼 푹 빠져서 본 영화
25506,10,2019.06.21 01:26,더빙판이더좋았어요 둘다봄
25507,6,2019.06.20 14:59,보는내내 다시 애니로 보고싶단 충동이..!! 다 좋았지만 쟈스민 공주만 뭔가 송곳처럼 걸리더군요. 디즈니 측에서 진취적이고 도전적인 여성성을 너무 부여한듯. 영화는 유쾌하고 즐겁습니다.
25508,10,2019.06.20 00:08,윌 스미스가 다 끌고간 영화
25509,10,2019.06.19 23:08,윌스미가 멱살캐뤼한 영화. 한편의 화려한 뮤직컬을 보는 신나는느낌. 극장에서 안보면 후회함.어른판알라딘 초강추!
25510,10,2019.06.19 22:05,두 번 보자 세번 봐도 좋고
25511,10,2019.06.19 18:23,자스민과 지니로 이름 바꿔야할듯..
25512,10,2019.06.19 17:47,가족영화로 추천합니다.  주인공이 윌스미스란 불편한 진실 ㅋ
25513,10,2019.06.19 13:57,OST가 계속 생각나는 여운이 긴..영화.. 지니 흥부자..ㅎㅎ  자스민공주도 너무 예쁘고^^
25514,6,2019.06.18 22:47,윌스미스 혼자 캐리하나 싶었더니 자스민도 연기력오짐 speechless 몰입력 쩔고 이배우 뜰거같음. 근데 와 알라딘이랑 악역 발연기 지림
25515,7,2019.06.17 22:47,"윌 스미스 ,나오미 스콧 미모, 화려한 연출 굿. 초반에 아라비안 나이트 음악 나오면서 쫙 끌고 갔던 느낌이 계속 가진 않았어서 아쉽. 남자 주인공 아쉬웠음 좀 더 개구진 느낌이었으면. 스토리는..그렇다 치고 제목은 지니로 바꿔도 될듯 ㅋㅋㅋㅋ "
